hour,registration,unique_flights,position_records,avg_altitude,min_altitude,low_altitude_count,hover_count,total_hover_seconds
2024-09-25 09:00:00+00,N622FB,1,479,2095.9812108559498956,0,3,0,0
2024-09-25 23:00:00+00,N622FB,1,878,2024.3166287015945330,0,7,0,0
2024-09-26 00:00:00+00,N622FB,1,514,2051.4591439688715953,0,3,0,0
2024-09-26 02:00:00+00,N622FB,1,935,2162.0053475935828877,0,6,0,0
2024-09-26 03:00:00+00,N622FB,1,757,2164.7952443857331572,0,4,0,0
2024-09-26 03:00:00+00,N624FB,1,397,2036.2090680100755668,0,1,0,0
2024-09-26 04:00:00+00,N624FB,1,1029,1868.7560738581146744,0,2,0,0
2024-09-26 06:00:00+00,N624FB,1,936,2044.9786324786324786,0,2,0,0
2024-09-26 07:00:00+00,N624FB,2,669,2068.8714499252615845,0,7,0,0
2024-09-26 08:00:00+00,N624FB,1,309,1913.5922330097087379,0,5,0,0
2024-09-26 09:00:00+00,N624FB,1,960,1997.3697916666666667,1800,0,0,0
2024-09-26 10:00:00+00,N624FB,1,892,1951.1210762331838565,0,5,0,0
2024-09-26 13:00:00+00,N625FB,1,314,1967.1974522292993631,0,11,0,0
2024-09-26 14:00:00+00,N623FB,1,354,1899.2937853107344633,0,8,0,0
2024-09-26 14:00:00+00,N625FB,1,217,2059.3317972350230415,0,6,0,0
2024-09-26 15:00:00+00,N623FB,1,589,1995.3310696095076401,0,1,0,0
2024-09-26 15:00:00+00,N624FB,1,230,2064.7826086956521739,0,8,0,0
2024-09-26 16:00:00+00,N624FB,1,115,1968.9130434782608696,1575,0,0,0
2024-09-26 18:00:00+00,N623FB,1,541,1964.0018484288354898,0,10,0,0
2024-09-26 19:00:00+00,N623FB,1,1045,2127.0813397129186603,0,3,0,0
2024-09-26 21:00:00+00,N622FB,1,239,1990.4811715481171548,0,7,0,0
2024-09-26 22:00:00+00,N622FB,1,1110,2185.8108108108108108,1725,0,0,0
2024-09-26 23:00:00+00,N622FB,1,635,2453.7007874015748031,1675,0,0,0
2024-09-27 02:00:00+00,N622FB,1,956,2144.2207112970711297,0,5,0,0
2024-09-27 03:00:00+00,N622FB,1,656,2165.0152439024390244,0,4,0,0
2024-09-27 03:00:00+00,N624FB,1,528,1941.5719696969696970,0,8,0,0
2024-09-27 04:00:00+00,N624FB,1,998,1955.8617234468937876,1675,0,0,0
2024-09-27 05:00:00+00,N622FB,1,928,2063.0387931034482759,0,7,0,0
2024-09-27 05:00:00+00,N624FB,1,159,1988.5220125786163522,0,2,0,0
2024-09-27 06:00:00+00,N622FB,1,843,1933.0071174377224199,0,4,0,0
2024-09-27 06:00:00+00,N624FB,1,466,1933.4763948497854077,0,9,0,0
2024-09-27 07:00:00+00,N624FB,1,1140,1948.5307017543859649,1750,0,0,0
2024-09-27 08:00:00+00,N622FB,1,988,2084.8684210526315789,0,9,0,0
2024-09-27 08:00:00+00,N624FB,1,553,2044.1229656419529837,0,16,0,0
2024-09-27 09:00:00+00,N622FB,1,1025,1952.1463414634146341,1600,0,0,0
2024-09-27 10:00:00+00,N622FB,1,335,1900.8208955223880597,0,3,0,0
2024-09-27 12:00:00+00,N624FB,1,688,1927.9796511627906977,0,5,0,0
2024-09-27 13:00:00+00,N624FB,1,173,2172.5433526011560694,0,3,0,0
2024-09-27 14:00:00+00,N624FB,1,112,1874.1071428571428571,0,3,0,0
2024-09-27 18:00:00+00,N624FB,1,853,1887.8370457209847597,0,6,0,0
2024-09-27 19:00:00+00,N624FB,1,289,2115.3114186851211073,0,2,0,0
2024-09-27 22:00:00+00,N622FB,1,157,2111.3057324840764331,0,6,0,0
2024-09-27 23:00:00+00,N622FB,1,1030,2142.3543689320388350,1900,0,0,0
2024-09-28 00:00:00+00,N622FB,1,317,2068.9274447949526814,0,4,0,0
2024-09-28 02:00:00+00,N622FB,1,988,2022.3178137651821862,0,6,0,0
2024-09-28 03:00:00+00,N622FB,1,800,1891.2187500000000000,0,4,0,0
2024-09-28 03:00:00+00,N625FB,1,482,1966.1307053941908714,0,5,0,0
2024-09-28 04:00:00+00,N622FB,1,39,1797.4358974358974359,0,6,0,0
2024-09-28 04:00:00+00,N625FB,1,985,2029.4670050761421320,1775,0,0,0
2024-09-28 05:00:00+00,N622FB,1,1132,1955.8745583038869258,1700,0,0,0
2024-09-28 05:00:00+00,N625FB,2,129,1901.5503875968992248,0,3,0,0
2024-09-28 06:00:00+00,N622FB,1,824,1942.2330097087378641,0,3,0,0
2024-09-28 06:00:00+00,N625FB,1,446,2102.6345291479820628,0,7,0,0
2024-09-28 07:00:00+00,N622FB,1,1,0.00000000000000000000,0,1,0,0
2024-09-28 07:00:00+00,N625FB,1,977,1879.4012282497441146,1650,0,0,0
2024-09-28 08:00:00+00,N622FB,1,1019,1872.4730127576054956,0,2,0,0
2024-09-28 08:00:00+00,N625FB,1,65,2389.6153846153846154,0,4,0,0
2024-09-28 09:00:00+00,N622FB,1,1049,2185.1525262154432793,1650,0,0,0
2024-09-28 10:00:00+00,N622FB,1,269,2056.8773234200743494,0,4,0,0
2024-09-28 10:00:00+00,N625FB,1,515,2115.7766990291262136,0,9,0,0
2024-09-28 11:00:00+00,N622FB,2,755,1912.4834437086092715,0,39,0,0
2024-09-28 18:00:00+00,N624FB,1,854,1798.1264637002341920,0,10,0,0
2024-09-28 19:00:00+00,N624FB,1,541,1778.8817005545286506,0,2,0,0
2024-09-28 23:00:00+00,N622FB,1,705,1834.1134751773049645,0,1,0,0
2024-09-29 00:00:00+00,N622FB,1,978,2047.9550102249488753,0,2,0,0
2024-09-29 02:00:00+00,N622FB,1,930,1845.0268817204301075,0,1,0,0
2024-09-29 03:00:00+00,N621FB,2,368,2070.6521739130434783,0,8,0,0
2024-09-29 03:00:00+00,N622FB,1,625,1886.4800000000000000,0,2,0,0
2024-09-29 04:00:00+00,N621FB,1,1065,1951.1971830985915493,1625,0,0,0
2024-09-29 05:00:00+00,N621FB,1,581,1825.6884681583476764,0,2,0,0
2024-09-29 05:00:00+00,N622FB,1,994,2053.3199195171026157,0,8,0,0
2024-09-29 06:00:00+00,N621FB,1,434,1905.1843317972350230,0,7,0,0
2024-09-29 06:00:00+00,N622FB,1,634,2088.9195583596214511,0,3,0,0
2024-09-29 07:00:00+00,N621FB,1,1028,1928.1371595330739300,1625,0,0,0
2024-09-29 08:00:00+00,N621FB,1,222,2010.5855855855855856,0,8,0,0
2024-09-29 08:00:00+00,N622FB,1,935,1917.3262032085561497,0,7,0,0
2024-09-29 09:00:00+00,N622FB,1,798,1873.1516290726817043,0,4,0,0
2024-09-29 11:00:00+00,N622FB,1,6,0.00000000000000000000,0,6,0,0
2024-09-29 12:00:00+00,N622FB,1,823,1833.5054678007290401,0,5,0,0
2024-09-29 14:00:00+00,N621FB,1,449,1554.1759465478841871,0,8,0,0
2024-09-29 15:00:00+00,N621FB,1,107,1834.1121495327102804,0,2,0,0
2024-09-29 17:00:00+00,N621FB,1,370,1756.6891891891891892,0,10,0,0
2024-09-29 18:00:00+00,N621FB,2,229,1808.1877729257641921,0,3,0,0
2024-09-29 23:00:00+00,N622FB,1,991,2025.1009081735620585,0,5,0,0
2024-09-30 00:00:00+00,N622FB,1,371,2045.8221024258760108,0,3,0,0
2024-09-30 02:00:00+00,N622FB,1,937,1967.2358591248665955,0,10,0,0
2024-09-30 03:00:00+00,N622FB,1,745,2026.4093959731543624,0,3,0,0
2024-09-30 03:00:00+00,N623FB,1,484,1923.8636363636363636,0,8,0,0
2024-09-30 04:00:00+00,N623FB,1,1085,1806.6359447004608295,1575,0,0,0
2024-09-30 05:00:00+00,N623FB,1,124,1851.4112903225806452,1600,0,0,0
2024-09-30 05:00:00+00,N625FB,1,70,1890.7142857142857143,0,7,0,0
2024-09-30 06:00:00+00,N623FB,1,565,2045.3097345132743363,0,7,0,0
2024-09-30 06:00:00+00,N625FB,1,1046,2226.2906309751434034,1650,0,0,0
2024-09-30 07:00:00+00,N623FB,1,1044,2105.9626436781609195,1525,0,0,0
2024-09-30 07:00:00+00,N625FB,1,292,3037.4143835616438356,0,4,0,0
2024-09-30 08:00:00+00,N623FB,1,232,1915.4094827586206897,1550,0,0,0
2024-09-30 08:00:00+00,N625FB,1,914,2019.7210065645514223,0,9,0,0
2024-09-30 09:00:00+00,N625FB,2,517,1972.4371373307543520,0,5,0,0
2024-09-30 14:00:00+00,N622FB,1,261,1639.8467432950191571,0,11,0,0
2024-09-30 15:00:00+00,N622FB,1,536,1876.5391791044776119,0,4,0,0
2024-09-30 23:00:00+00,N622FB,1,924,1905.6006493506493506,0,6,0,0
2024-10-01 00:00:00+00,N622FB,1,720,1951.6319444444444444,0,2,0,0
2024-10-01 01:00:00+00,N622FB,1,196,1964.1581632653061224,0,12,0,0
2024-10-01 02:00:00+00,N622FB,1,1098,1770.6056466302367942,1550,0,0,0
2024-10-01 03:00:00+00,N622FB,1,617,2014.4651539708265802,0,4,0,0
2024-10-01 03:00:00+00,N624FB,1,535,1839.7196261682242991,0,12,0,0
2024-10-01 04:00:00+00,N624FB,1,973,1780.7553956834532374,1500,0,0,0
2024-10-01 05:00:00+00,N624FB,1,83,1932.8313253012048193,0,2,0,0
2024-10-01 05:00:00+00,N625FB,1,1047,1799.8806112702960840,0,9,0,0
2024-10-01 06:00:00+00,N624FB,1,559,1801.4758497316636852,0,5,0,0
2024-10-01 06:00:00+00,N625FB,1,891,1725.3928170594837262,0,4,0,0
2024-10-01 07:00:00+00,N624FB,1,1015,1780.5911330049261084,1500,0,0,0
2024-10-01 07:00:00+00,N625FB,1,2,0.00000000000000000000,0,2,0,0
2024-10-01 08:00:00+00,N624FB,1,137,1834.8540145985401460,0,3,0,0
2024-10-01 08:00:00+00,N625FB,1,1048,2176.9083969465648855,0,7,0,0
2024-10-01 09:00:00+00,N625FB,1,602,2226.4534883720930233,0,4,0,0
2024-10-01 15:00:00+00,N623FB,1,750,1772.9333333333333333,0,11,0,0
2024-10-01 16:00:00+00,N623FB,1,185,1877.9729729729729730,0,2,0,0
2024-10-01 18:00:00+00,N623FB,1,869,1821.1449942462600690,0,10,0,0
2024-10-01 19:00:00+00,N623FB,2,650,1884.3461538461538462,0,4,0,0
2024-10-01 20:00:00+00,N623FB,1,193,1872.0207253886010363,0,5,0,0
2024-10-01 22:00:00+00,N622FB,1,260,1919.0384615384615385,0,6,0,0
2024-10-01 23:00:00+00,N622FB,1,1093,1996.1344922232387923,1600,0,0,0
2024-10-02 00:00:00+00,N622FB,1,144,1958.6805555555555556,0,4,0,0
2024-10-02 02:00:00+00,N622FB,1,979,1921.5781409601634321,0,8,0,0
2024-10-02 03:00:00+00,N622FB,1,680,1869.8897058823529412,0,3,0,0
2024-10-02 03:00:00+00,N624FB,1,464,1777.6939655172413793,0,6,0,0
2024-10-02 04:00:00+00,N624FB,1,1000,1699.6250000000000000,1500,0,0,0
2024-10-02 05:00:00+00,N621FB,1,841,1848.4542211652794293,0,9,0,0
2024-10-02 06:00:00+00,N621FB,1,660,1829.0909090909090909,0,4,0,0
2024-10-02 06:00:00+00,N624FB,1,474,1733.2278481012658228,0,5,0,0
2024-10-02 07:00:00+00,N624FB,1,854,1776.9613583138173302,1525,0,0,0
2024-10-02 08:00:00+00,N621FB,1,910,1794.9725274725274725,0,6,0,0
2024-10-02 08:00:00+00,N624FB,1,111,1937.3873873873873874,0,2,0,0
2024-10-02 09:00:00+00,N621FB,1,527,2092.7893738140417457,0,4,0,0
2024-10-02 16:00:00+00,N625FB,1,566,1757.9946996466431095,0,8,0,0
2024-10-02 17:00:00+00,N625FB,1,333,1787.0870870870870871,0,3,0,0
2024-10-02 18:00:00+00,N625FB,1,718,1847.3189415041782730,0,11,0,0
2024-10-02 19:00:00+00,N625FB,1,29,1557.7586206896551724,0,3,0,0
2024-10-02 23:00:00+00,N622FB,1,907,2063.8643880926130099,0,5,0,0
2024-10-03 00:00:00+00,N622FB,1,590,2061.6101694915254237,0,3,0,0
2024-10-03 01:00:00+00,N622FB,1,710,2023.9084507042253521,0,5,0,0
2024-10-03 02:00:00+00,N622FB,1,1010,2045.3960396039603960,1675,0,0,0
2024-10-03 03:00:00+00,N621FB,1,356,1890.0280898876404494,0,7,0,0
2024-10-03 03:00:00+00,N622FB,1,305,1802.8688524590163934,0,4,0,0
2024-10-03 04:00:00+00,N621FB,1,1051,1966.5080875356803045,1675,0,0,0
2024-10-03 05:00:00+00,N621FB,1,146,1922.4315068493150685,0,2,0,0
2024-10-03 05:00:00+00,N622FB,1,999,1896.3463463463463463,0,5,0,0
2024-10-03 06:00:00+00,N621FB,1,518,1951.5926640926640927,0,8,0,0
2024-10-03 06:00:00+00,N622FB,1,907,2002.8941565600882029,0,1,0,0
2024-10-03 07:00:00+00,N621FB,1,1017,1852.0648967551622419,1525,0,0,0
2024-10-03 08:00:00+00,N621FB,1,232,1809.8060344827586207,0,4,0,0
2024-10-03 08:00:00+00,N622FB,1,959,2018.2742440041710115,0,8,0,0
2024-10-03 09:00:00+00,N622FB,1,1012,2011.3636363636363636,0,4,0,0
2024-10-03 14:00:00+00,N624FB,1,59,1652.9661016949152542,0,7,0,0
2024-10-03 18:00:00+00,N624FB,1,523,1811.7590822179732314,0,8,0,0
2024-10-03 23:00:00+00,N622FB,1,872,1763.8474770642201835,0,6,0,0
2024-10-04 00:00:00+00,N622FB,1,493,1838.4888438133874239,1600,0,0,0
2024-10-04 02:00:00+00,N622FB,1,915,1835.4371584699453552,0,6,0,0
2024-10-04 03:00:00+00,N622FB,1,672,1936.3467261904761905,0,1,0,0
2024-10-04 03:00:00+00,N625FB,1,437,1869.0503432494279176,0,4,0,0
2024-10-04 04:00:00+00,N625FB,1,1071,1834.5004668534080299,1625,0,0,0
2024-10-04 05:00:00+00,N621FB,1,896,2015.1785714285714286,0,8,0,0
2024-10-04 05:00:00+00,N625FB,1,247,1869.6356275303643725,0,3,0,0
2024-10-04 06:00:00+00,N621FB,1,671,1997.1684053651266766,0,2,0,0
2024-10-04 06:00:00+00,N625FB,1,564,1893.3953900709219858,0,8,0,0
2024-10-04 07:00:00+00,N625FB,1,1047,1847.6122254059216810,1525,0,0,0
2024-10-04 08:00:00+00,N621FB,1,901,2257.7413984461709212,0,9,0,0
2024-10-04 08:00:00+00,N625FB,1,123,2062.6016260162601626,0,4,0,0
2024-10-04 09:00:00+00,N621FB,2,542,2278.4594095940959410,0,29,0,0
2024-10-04 10:00:00+00,N621FB,1,1121,2026.0927743086529884,1675,0,0,0
2024-10-04 11:00:00+00,N621FB,1,220,1995.3409090909090909,0,3,0,0
2024-10-04 15:00:00+00,N624FB,1,50,1645.0000000000000000,0,8,0,0
2024-10-04 16:00:00+00,N624FB,1,832,1811.9891826923076923,0,3,0,0
2024-10-04 18:00:00+00,N624FB,1,766,1781.9516971279373368,0,7,0,0
2024-10-04 19:00:00+00,N624FB,1,192,1718.6197916666666667,0,4,0,0
2024-10-04 23:00:00+00,N622FB,1,873,1886.1683848797250859,0,6,0,0
2024-10-05 00:00:00+00,N622FB,1,462,2029.0584415584415584,0,3,0,0
2024-10-05 02:00:00+00,N622FB,1,424,1775.8254716981132075,0,6,0,0
2024-10-05 03:00:00+00,N621FB,1,505,1888.2673267326732673,0,7,0,0
2024-10-05 03:00:00+00,N622FB,1,798,1957.5814536340852130,0,4,0,0
2024-10-05 04:00:00+00,N621FB,1,1119,1895.2636282394995532,1550,0,0,0
2024-10-05 05:00:00+00,N621FB,1,280,1894.1964285714285714,0,4,0,0
2024-10-05 05:00:00+00,N623FB,1,913,1910.4874041621029573,0,9,0,0
2024-10-05 06:00:00+00,N621FB,1,471,2124.0445859872611465,0,10,0,0
2024-10-05 06:00:00+00,N623FB,1,1173,1861.9565217391304348,1775,0,0,0
2024-10-05 07:00:00+00,N621FB,1,1029,1879.8104956268221574,1175,0,0,0
2024-10-05 07:00:00+00,N623FB,1,81,1948.7654320987654321,0,3,0,0
2024-10-05 08:00:00+00,N621FB,1,548,2043.9324817518248175,0,3,0,0
2024-10-05 08:00:00+00,N623FB,1,926,1962.3920086393088553,0,10,0,0
2024-10-05 09:00:00+00,N623FB,1,947,1865.6546990496304118,1550,0,0,0
2024-10-05 10:00:00+00,N623FB,1,332,1761.0692771084337349,0,3,0,0
2024-10-05 23:00:00+00,N622FB,1,418,1892.8827751196172249,0,6,0,0
2024-10-06 00:00:00+00,N622FB,1,478,1824.0062761506276151,0,3,0,0
2024-10-06 01:00:00+00,N622FB,1,357,1810.0140056022408964,0,10,0,0
2024-10-06 02:00:00+00,N622FB,1,1073,1761.9524697110904007,1575,0,0,0
2024-10-06 03:00:00+00,N622FB,1,55,1830.9090909090909091,0,1,0,0
2024-10-06 03:00:00+00,N623FB,1,711,2093.0028129395218003,0,8,0,0
2024-10-06 04:00:00+00,N623FB,1,945,1977.3544973544973545,1600,0,0,0
2024-10-06 05:00:00+00,N622FB,1,990,1734.9242424242424242,0,5,0,0
2024-10-06 05:00:00+00,N623FB,1,284,2051.5845070422535211,0,2,0,0
2024-10-06 06:00:00+00,N622FB,1,666,1900.7507507507507508,0,3,0,0
2024-10-06 06:00:00+00,N623FB,1,488,1881.6598360655737705,0,8,0,0
2024-10-06 07:00:00+00,N623FB,1,1043,1785.8341323106423778,1550,0,0,0
2024-10-06 08:00:00+00,N622FB,1,961,1954.8907388137356920,0,12,0,0
2024-10-06 08:00:00+00,N623FB,1,600,1709.0000000000000000,0,3,0,0
2024-10-06 09:00:00+00,N622FB,1,786,1922.7417302798982188,0,3,0,0
2024-10-06 10:00:00+00,N622FB,1,609,1792.1182266009852217,0,6,0,0
2024-10-06 11:00:00+00,N622FB,1,1136,1826.2103873239436620,1600,0,0,0
2024-10-06 12:00:00+00,N622FB,1,421,1811.1045130641330166,0,5,0,0
2024-10-06 15:00:00+00,N621FB,1,829,1697.6477683956574186,0,17,0,0
2024-10-06 16:00:00+00,N621FB,1,255,1584.4117647058823529,1400,0,0,0
2024-10-06 18:00:00+00,N621FB,1,320,1733.4375000000000000,0,12,0,0
2024-10-06 19:00:00+00,N621FB,1,771,1772.5356679636835279,0,1,0,0
2024-10-06 23:00:00+00,N624FB,1,701,1976.0699001426533524,0,8,0,0
2024-10-07 00:00:00+00,N624FB,1,1054,2057.3292220113851992,0,5,0,0
2024-10-07 02:00:00+00,N624FB,1,919,1924.7823721436343852,0,9,0,0
2024-10-07 03:00:00+00,N624FB,1,717,2138.1799163179916318,0,4,0,0
2024-10-07 04:00:00+00,N623FB,1,18,950.0000000000000000,0,9,0,0
2024-10-07 05:00:00+00,N623FB,1,1026,1826.0233918128654971,1625,0,0,0
2024-10-07 06:00:00+00,N623FB,1,648,1916.0493827160493827,0,4,0,0
2024-10-07 08:00:00+00,N623FB,1,995,1845.4522613065326633,0,10,0,0
2024-10-07 09:00:00+00,N623FB,1,634,1982.0977917981072555,0,4,0,0
2024-10-07 11:00:00+00,N623FB,1,309,2060.4368932038834951,0,12,0,0
2024-10-07 15:00:00+00,N623FB,1,1086,1766.5515653775322284,0,8,0,0
2024-10-07 16:00:00+00,N623FB,1,225,1738.1111111111111111,0,3,0,0
2024-10-07 18:00:00+00,N623FB,1,847,1735.9208972845336482,0,8,0,0
2024-10-07 19:00:00+00,N623FB,2,355,1925.4225352112676056,0,7,0,0
2024-10-07 20:00:00+00,N623FB,1,709,1791.3963328631875882,1525,0,0,0
2024-10-07 23:00:00+00,N624FB,1,863,1962.0509849362688297,0,8,0,0
2024-10-08 00:00:00+00,N624FB,1,545,2110.5504587155963303,0,3,0,0
2024-10-08 02:00:00+00,N624FB,1,946,1991.0940803382663848,0,8,0,0
2024-10-08 03:00:00+00,N621FB,1,401,1973.6907730673316708,0,9,0,0
2024-10-08 03:00:00+00,N624FB,1,654,1993.0428134556574924,0,5,0,0
2024-10-08 04:00:00+00,N621FB,1,1089,1862.5114784205693297,1600,0,0,0
2024-10-08 05:00:00+00,N621FB,1,150,2003.5000000000000000,1575,0,0,0
2024-10-08 05:00:00+00,N624FB,1,923,1999.0520043336944745,0,6,0,0
2024-10-08 06:00:00+00,N621FB,2,434,1917.1082949308755760,0,7,0,0
2024-10-08 06:00:00+00,N624FB,1,698,1886.3896848137535817,0,3,0,0
2024-10-08 07:00:00+00,N621FB,1,993,1889.5266868076535750,1525,0,0,0
2024-10-08 07:00:00+00,N624FB,1,1,0.00000000000000000000,0,1,0,0
2024-10-08 08:00:00+00,N621FB,1,326,1924.9233128834355828,0,2,0,0
2024-10-08 08:00:00+00,N624FB,1,1030,1887.1601941747572816,0,8,0,0
2024-10-08 09:00:00+00,N624FB,1,981,1891.7686034658511723,1725,0,0,0
2024-10-08 10:00:00+00,N624FB,1,704,1899.2542613636363636,0,4,0,0
2024-10-08 14:00:00+00,N621FB,1,709,1840.5500705218617772,0,7,0,0
2024-10-08 15:00:00+00,N621FB,1,429,1898.0769230769230769,0,1,0,0
2024-10-08 15:00:00+00,N625FB,1,180,1856.5277777777777778,0,11,0,0
2024-10-08 18:00:00+00,N621FB,1,907,1808.6549062844542448,0,4,0,0
2024-10-08 19:00:00+00,N621FB,1,583,1763.6363636363636364,1525,0,0,0
2024-10-08 23:00:00+00,N623FB,1,768,1951.1067708333333333,0,7,0,0
2024-10-09 00:00:00+00,N623FB,1,1092,1956.1813186813186813,0,5,0,0
2024-10-09 02:00:00+00,N623FB,1,786,2037.0229007633587786,0,7,0,0
2024-10-09 03:00:00+00,N623FB,1,636,1923.4276729559748428,0,3,0,0
2024-10-09 03:00:00+00,N625FB,1,458,1909.1157205240174672,0,10,0,0
2024-10-09 04:00:00+00,N624FB,1,8,0.00000000000000000000,0,8,0,0
2024-10-09 04:00:00+00,N625FB,1,988,1807.9200404858299595,1600,0,0,0
2024-10-09 05:00:00+00,N624FB,1,968,1980.6043388429752066,0,1,0,0
2024-10-09 05:00:00+00,N625FB,1,50,2048.0000000000000000,1550,0,0,0
2024-10-09 06:00:00+00,N624FB,1,726,1887.5688705234159780,0,5,0,0
2024-10-09 06:00:00+00,N625FB,1,521,1788.6756238003838772,0,2,0,0
2024-10-09 07:00:00+00,N624FB,1,11,504.5454545454545455,0,8,0,0
2024-10-09 07:00:00+00,N625FB,1,1099,1761.9199272065514104,1425,0,0,0
2024-10-09 08:00:00+00,N624FB,1,885,1950.4237288135593220,1650,0,0,0
2024-10-09 08:00:00+00,N625FB,1,572,1800.1311188811188811,1500,0,0,0
2024-10-09 09:00:00+00,N624FB,1,1090,1800.0229357798165138,1625,0,0,0
2024-10-09 10:00:00+00,N624FB,1,104,1888.9423076923076923,0,4,0,0
2024-10-09 14:00:00+00,N622FB,2,538,2137.3141263940520446,0,11,0,0
2024-10-09 14:00:00+00,N625FB,2,582,1989.1323024054982818,0,20,0,0
2024-10-09 15:00:00+00,N622FB,1,721,2688.1067961165048544,1750,0,0,0
2024-10-09 16:00:00+00,N622FB,1,79,1813.9240506329113924,0,2,0,0
2024-10-09 18:00:00+00,N625FB,1,240,1626.0416666666666667,0,8,0,0
2024-10-09 19:00:00+00,N625FB,1,1066,1813.5787992495309568,1450,0,0,0
2024-10-09 20:00:00+00,N625FB,1,106,1671.2264150943396226,0,3,0,0
2024-10-09 23:00:00+00,N621FB,1,739,1911.0284167794316644,0,8,0,0
2024-10-10 00:00:00+00,N621FB,1,1122,1956.6844919786096257,1675,0,0,0
2024-10-10 01:00:00+00,N621FB,1,448,1899.0513392857142857,0,4,0,0
2024-10-10 02:00:00+00,N621FB,1,917,1927.4263904034896401,0,9,0,0
2024-10-10 03:00:00+00,N621FB,1,1149,2006.5491731940818103,1625,0,0,0
2024-10-10 03:00:00+00,N624FB,1,511,1842.1722113502935421,0,9,0,0
2024-10-10 04:00:00+00,N621FB,1,167,1949.7005988023952096,0,3,0,0
2024-10-10 04:00:00+00,N623FB,1,1,0.00000000000000000000,0,1,0,0
2024-10-10 04:00:00+00,N624FB,1,974,1669.5328542094455852,1400,0,0,0
2024-10-10 05:00:00+00,N623FB,1,1006,1840.7306163021868787,0,2,0,0
2024-10-10 05:00:00+00,N624FB,1,86,1857.8488372093023256,1475,0,0,0
2024-10-10 06:00:00+00,N623FB,1,997,1860.3811434302908726,0,2,0,0
2024-10-10 06:00:00+00,N624FB,1,477,1772.2222222222222222,0,11,0,0
2024-10-10 07:00:00+00,N624FB,1,944,1711.2552966101694915,1425,0,0,0
2024-10-10 08:00:00+00,N623FB,1,806,1979.2803970223325062,0,1,0,0
2024-10-10 08:00:00+00,N624FB,1,273,1712.2710622710622711,1525,0,0,0
2024-10-10 09:00:00+00,N623FB,1,978,2022.9550102249488753,1550,0,0,0
2024-10-10 10:00:00+00,N623FB,1,189,2039.0211640211640212,0,4,0,0
2024-10-10 18:00:00+00,N625FB,1,667,1637.2188905547226387,0,13,0,0
2024-10-10 19:00:00+00,N625FB,1,312,1697.9166666666666667,0,4,0,0
2024-10-10 21:00:00+00,N621FB,1,76,1826.6447368421052632,0,8,0,0
2024-10-10 22:00:00+00,N621FB,1,1163,2347.2914875322441960,1675,0,0,0
2024-10-10 23:00:00+00,N621FB,1,151,2091.3907284768211921,0,3,0,0
2024-10-10 23:00:00+00,N624FB,1,661,1664.5612708018154312,0,7,0,0
2024-10-11 00:00:00+00,N624FB,1,518,1714.1409266409266409,0,2,0,0
2024-10-11 01:00:00+00,N624FB,1,301,1783.7209302325581395,0,5,0,0
2024-10-11 02:00:00+00,N621FB,1,991,2110.1917255297679112,0,12,0,0
2024-10-11 02:00:00+00,N624FB,1,1084,1842.6199261992619926,0,4,0,0
2024-10-11 03:00:00+00,N621FB,1,543,2110.2670349907918969,0,3,0,0
2024-10-11 03:00:00+00,N623FB,1,486,1911.3683127572016461,0,9,0,0
2024-10-11 04:00:00+00,N623FB,1,1095,1949.3835616438356164,1625,0,0,0
2024-10-11 05:00:00+00,N622FB,1,981,1886.7227319062181448,0,11,0,0
2024-10-11 05:00:00+00,N623FB,1,211,1836.2559241706161137,0,5,0,0
2024-10-11 06:00:00+00,N622FB,1,541,2009.5194085027726433,0,2,0,0
2024-10-11 06:00:00+00,N623FB,1,486,2063.1172839506172840,0,9,0,0
2024-10-11 07:00:00+00,N623FB,1,1140,1839.8464912280701754,1450,0,0,0
2024-10-11 08:00:00+00,N622FB,1,917,1882.9062159214830971,0,16,0,0
2024-10-11 08:00:00+00,N623FB,1,175,1800.2857142857142857,0,4,0,0
2024-10-11 09:00:00+00,N622FB,1,702,1899.2165242165242165,0,4,0,0
2024-10-11 11:00:00+00,N622FB,1,367,1694.4822888283378747,0,10,0,0
2024-10-11 12:00:00+00,N622FB,1,1164,1786.7268041237113402,1475,0,0,0
2024-10-11 13:00:00+00,N622FB,1,82,1775.9146341463414634,0,3,0,0
2024-10-11 15:00:00+00,N625FB,1,408,1931.6176470588235294,0,9,0,0
2024-10-11 16:00:00+00,N625FB,1,545,1894.6330275229357798,0,3,0,0
2024-10-11 18:00:00+00,N624FB,1,1116,2205.8243727598566308,0,13,0,0
2024-10-11 19:00:00+00,N624FB,1,1064,2221.3815789473684211,1600,0,0,0
2024-10-11 20:00:00+00,N623FB,1,341,1826.1730205278592375,0,8,0,0
2024-10-11 20:00:00+00,N624FB,2,449,1843.9866369710467706,0,21,0,0
2024-10-11 21:00:00+00,N623FB,2,700,1846.7857142857142857,0,11,0,0
2024-10-11 21:00:00+00,N624FB,1,865,1730.2023121387283237,0,4,0,0
2024-10-11 22:00:00+00,N623FB,1,1148,1985.4094076655052265,1775,0,0,0
2024-10-11 23:00:00+00,N623FB,2,392,1648.4693877551020408,0,6,0,0
2024-10-12 00:00:00+00,N623FB,1,561,1946.8360071301247772,0,3,0,0
2024-10-12 03:00:00+00,N625FB,1,769,1984.0377113133940182,0,9,0,0
2024-10-12 04:00:00+00,N625FB,1,931,1870.0859291084854995,1475,0,0,0
